Time,N
0.000001,1874
0.000001,1875
0.000000,1876
0.000001,1877
0.000000,1878
0.000001,1879
0.000001,1880
0.000000,1881
0.000001,1882
0.000000,1883
0.000001,1884
0.000001,1885
0.000000,1886
0.000001,1887
0.000000,1888
0.000000,1889
0.000001,1890
0.000001,1891
0.000000,1892
0.000001,1893
0.000001,1894
0.000000,1895
0.000001,1896
0.000000,1897
0.000001,1898
0.000001,1899
0.000001,1900
0.000000,1901
0.000001,1902
0.000000,1903
0.000001,1904
0.000000,1905
0.000001,1906
0.000001,1907
0.000000,1908
0.000001,1909
0.000000,1910
0.000001,1911
0.000001,1912
0.000000,1913
0.000001,1914
0.000000,1915
0.000001,1916
0.000001,1917
0.000000,1918
0.000001,1919
0.000000,1920
0.000001,1921
0.000000,1922
0.000001,1923
0.000000,1924
0.000001,1925
0.000001,1926
0.000001,1927
0.000001,1928
0.000000,1929
0.000001,1930
0.000001,1931
0.000000,1932
0.000001,1933
0.000000,1934
0.000001,1935
0.000000,1936
0.000001,1937
0.000001,1938
0.000001,1939
0.000000,1940
0.000001,1941
0.000001,1942
0.000001,1943
0.000000,1944
0.000001,1945
0.000000,1946
0.000001,1947
0.000000,1948
0.000001,1949
0.000000,1950
0.000001,1951
0.000000,1952
0.000001,1953
0.000001,1954
0.000000,1955
0.000001,1956
0.000001,1957
0.000000,1958
0.000001,1959
0.000000,1960
0.000001,1961
0.000000,1962
0.000001,1963
0.000001,1964
0.000000,1965
0.000001,1966
0.000000,1967
0.000001,1968
0.000000,1969
0.000001,1970
0.000000,1971
0.000001,1972
0.000001,1973
0.000000,1974
0.000001,1975
0.000001,1976
0.000000,1977
0.000001,1978
0.000001,1979
0.000000,1980
0.000001,1981
0.000000,1982
0.000001,1983
0.000001,1984
0.000000,1985
0.000001,1986
0.000000,1987
0.000001,1988
0.000001,1989
0.000000,1990
0.000001,1991
0.000001,1992
0.000000,1993
0.000001,1994
0.000000,1995
0.000001,1996
0.000000,1997
0.000001,1998
0.000000,1999
0.000001,2000
0.000001,2001
0.000000,2002
0.000000,2003
0.000001,2004
0.000000,2005
0.000001,2006
0.000000,2007
0.000001,2008
0.000000,2009
0.000001,2010
0.000001,2011
0.000000,2012
0.000001,2013
0.000001,2014
0.000000,2015
0.000001,2016
0.000000,2017
0.000001,2018
0.000000,2019
0.000001,2020
0.000000,2021
0.000001,2022
0.000000,2023
0.000005,2024
0.000000,2025
0.000001,2026
0.000000,2027
0.000001,2028
0.000001,2029
0.000000,2030
0.000001,2031
0.000000,2032
0.000001,2033
0.000001,2034
0.000000,2035
0.000001,2036
0.000000,2037
0.000001,2038
0.000001,2039
0.000000,2040
0.000001,2041
0.000000,2042
0.000000,2043
0.000001,2044
0.000000,2045
0.000001,2046
0.000000,2047
0.000001,2048
0.000000,2049
0.000001,2050
0.000001,2051
0.000000,2052
0.000001,2053
0.000000,2054
0.000001,2055
0.000000,2056
0.000001,2057
0.000001,2058
0.000000,2059
0.000001,2060
0.000000,2061
0.000001,2062
0.000001,2063
0.000000,2064
0.000001,2065
0.000001,2066
0.000000,2067
0.000001,2068
0.000000,2069
0.000001,2070
0.000001,2071
0.000000,2072
0.000001,2073
0.000001,2074
0.000000,2075
0.000001,2076
0.000001,2077
0.000001,2078
0.000001,2079
0.000000,2080
0.000000,2081
0.000000,2082
0.000000,2083
0.000000,2084
0.000000,2085
0.000000,2086
0.000000,2087
0.000000,2088
0.000000,2089
0.000000,2090
0.000000,2091
0.000000,2092
0.000000,2093
0.000000,2094
0.000001,2095
0.000000,2096
0.000000,2097
0.000000,2098
0.000001,2099
0.000000,2100
0.000000,2101
0.000000,2102
0.000000,2103
0.000000,2104
0.000000,2105
0.000001,2106
0.000001,2107
0.000001,2108
0.000000,2109
0.000000,2110
0.000000,2111
0.000000,2112
0.000001,2113
0.000001,2114
0.000001,2115
0.000000,2116
0.000000,2117
0.000000,2118
0.000001,2119
0.000001,2120
0.000001,2121
0.000001,2122
0.000001,2123
0.000001,2124
0.000000,2125
0.000000,2126
0.000001,2127
0.000001,2128
0.000001,2129
0.000000,2130
0.000001,2131
0.000001,2132
0.000001,2133
0.000000,2134
0.000001,2135
0.000001,2136
0.000000,2137
0.000000,2138
0.000001,2139
0.000001,2140
0.000001,2141
0.000000,2142
0.000001,2143
0.000001,2144
0.000000,2145
0.000000,2146
0.000001,2147
0.000001,2148
0.000001,2149
0.000001,2150
0.000000,2151
0.000000,2152
0.000000,2153
0.000000,2154
0.000000,2155
0.000000,2156
0.000000,2157
0.000001,2158
0.000001,2159
0.000001,2160
0.000000,2161
0.000001,2162
0.000001,2163
0.000001,2164
0.000000,2165
0.000001,2166
0.000001,2167
0.000000,2168
0.000000,2169
0.000000,2170
0.000000,2171
0.000000,2172
0.000000,2173
0.000000,2174
0.000000,2175
0.000001,2176
0.000001,2177
0.000000,2178
0.000000,2179
0.000000,2180
0.000000,2181
0.000001,2182
0.000000,2183
0.000001,2184
0.000001,2185
0.000001,2186
0.000000,2187
0.000000,2188
0.000001,2189
0.000001,2190
0.000001,2191
0.000000,2192
0.000001,2193
0.000000,2194
0.000000,2195
0.000000,2196
0.000000,2197
0.000000,2198
0.000000,2199
0.000000,2200
0.000000,2201
0.000000,2202
0.000000,2203
0.000001,2204
0.000001,2205
0.000000,2206
0.000000,2207
0.000000,2208
0.000000,2209
0.000000,2210
0.000001,2211
0.000001,2212
0.000000,2213
0.000000,2214
0.000000,2215
0.000000,2216
0.000000,2217
0.000000,2218
0.000000,2219
0.000000,2220
0.000000,2221
0.000000,2222
0.000000,2223
0.000000,2224
0.000000,2225
0.000000,2226
0.000000,2227
0.000000,2228
0.000001,2229
0.000001,2230
0.000000,2231
0.000001,2232
0.000001,2233
0.000000,2234
0.000000,2235
0.000001,2236
0.000001,2237
0.000001,2238
0.000000,2239
0.000001,2240
0.000001,2241
0.000001,2242
0.000001,2243
0.000001,2244
0.000001,2245
0.000000,2246
0.000000,2247
0.000000,2248
0.000000,2249
0.000000,2250
0.000001,2251
0.000001,2252
0.000001,2253
0.000000,2254
0.000001,2255
0.000001,2256
0.000001,2257
0.000000,2258
0.000000,2259
0.000000,2260
0.000000,2261
0.000000,2262
0.000000,2263
0.000000,2264
0.000000,2265
0.000000,2266
0.000001,2267
0.000000,2268
0.000001,2269
0.000001,2270
0.000000,2271
0.000000,2272
0.000000,2273
0.000000,2274
0.000001,2275
0.000001,2276
0.000000,2277
0.000000,2278
0.000000,2279
0.000000,2280
0.000000,2281
0.000000,2282
0.000000,2283
0.000000,2284
0.000000,2285
0.000000,2286
0.000000,2287
0.000001,2288
0.000000,2289
0.000001,2290
0.000001,2291
0.000001,2292
0.000001,2293
0.000000,2294
0.000000,2295
0.000001,2296
0.000001,2297
0.000001,2298
0.000001,2299
0.000000,2300
0.000000,2301
0.000000,2302
0.000000,2303
0.000000,2304
0.000001,2305
0.000001,2306
0.000001,2307
0.000000,2308
0.000000,2309
0.000000,2310
0.000001,2311
0.000001,2312
0.000001,2313
0.000001,2314
0.000001,2315
0.000001,2316
0.000001,2317
0.000001,2318
0.000000,2319
0.000000,2320
0.000000,2321
0.000001,2322
0.000001,2323
0.000001,2324
0.000000,2325
0.000000,2326
0.000001,2327
0.000000,2328
0.000000,2329
0.000001,2330
0.000001,2331
0.000000,2332
0.000000,2333
0.000000,2334
0.000000,2335
0.000001,2336
0.000001,2337
0.000000,2338
0.000000,2339
0.000000,2340
0.000001,2341
0.000000,2342
0.000001,2343
0.000001,2344
0.000000,2345
0.000001,2346
0.000001,2347
0.000000,2348
0.000000,2349
0.000000,2350
0.000000,2351
0.000000,2352
0.000001,2353
0.000001,2354
0.000000,2355
0.000000,2356
0.000000,2357
0.000000,2358
0.000000,2359
0.000000,2360
0.000000,2361
0.000000,2362
0.000000,2363
0.000000,2364
0.000000,2365
0.000001,2366
0.000001,2367
0.000001,2368
0.000000,2369
0.000000,2370
0.000000,2371
0.000000,2372
0.000001,2373
0.000001,2374
0.000001,2375
0.000000,2376
0.000000,2377
0.000001,2378
0.000001,2379
0.000000,2380
0.000000,2381
0.000001,2382
0.000001,2383
0.000001,2384
0.000001,2385
0.000000,2386
0.000000,2387
0.000001,2388
0.000001,2389
0.000000,2390
0.000001,2391
0.000001,2392
0.000001,2393
0.000000,2394
0.000000,2395
0.000000,2396
0.000000,2397
0.000001,2398
0.000001,2399
0.000001,2400
0.000000,2401
0.000000,2402
0.000000,2403
0.000000,2404
0.000001,2405
0.000001,2406
0.000001,2407
0.000001,2408
0.000001,2409
0.000001,2410
0.000000,2411
0.000001,2412
0.000000,2413
0.000001,2414
0.000001,2415
0.000001,2416
0.000000,2417
0.000000,2418
0.000001,2419
0.000000,2420
0.000001,2421
0.000001,2422
0.000001,2423
0.000000,2424
0.000001,2425
0.000001,2426
0.000000,2427
0.000000,2428
0.000001,2429
0.000001,2430
0.000000,2431
0.000001,2432
0.000001,2433
0.000000,2434
0.000000,2435
0.000001,2436
0.000001,2437
0.000001,2438
0.000001,2439
0.000000,2440
0.000000,2441
0.000000,2442
0.000000,2443
0.000001,2444
0.000001,2445
0.000001,2446
0.000000,2447
0.000000,2448
0.000001,2449
0.000000,2450
0.000001,2451
0.000001,2452
0.000000,2453
0.000000,2454
0.000001,2455
0.000001,2456
0.000000,2457
0.000000,2458
0.000001,2459
0.000001,2460
0.000000,2461
0.000000,2462
0.000001,2463
0.000001,2464
0.000001,2465
0.000000,2466
0.000001,2467
0.000001,2468
0.000001,2469
0.000000,2470
0.000000,2471
0.000000,2472
0.000001,2473
0.000001,2474
0.000000,2475
0.000001,2476
0.000001,2477
0.000001,2478
0.000001,2479
0.000000,2480
0.000001,2481
0.000001,2482
0.000000,2483
0.000000,2484
0.000000,2485
0.000000,2486
0.000001,2487
0.000001,2488
0.000001,2489
0.000000,2490
0.000001,2491
0.000001,2492
0.000001,2493
0.000000,2494
0.000000,2495
0.000000,2496
0.000000,2497
0.000001,2498
0.000001,2499
0.000001,2500
0.000001,2501
0.000001,2502
0.000000,2503
0.000000,2504
0.000000,2505
0.000000,2506
0.000001,2507
0.000001,2508
0.000001,2509
0.000001,2510
0.000001,2511
0.000001,2512
0.000001,2513
0.000000,2514
0.000000,2515
0.000000,2516
0.000001,2517
0.000001,2518
0.000001,2519
0.000001,2520
0.000001,2521
0.000000,2522
0.000000,2523
0.000000,2524
0.000000,2525
0.000000,2526
0.000001,2527
0.000001,2528
0.000001,2529
0.000000,2530
0.000000,2531
0.000001,2532
0.000001,2533
0.000000,2534
0.000000,2535
0.000001,2536
0.000000,2537
0.000000,2538
0.000001,2539
0.000000,2540
0.000000,2541
0.000001,2542
0.000001,2543
0.000000,2544
0.000001,2545
0.000001,2546
0.000001,2547
0.000000,2548
0.000000,2549
0.000000,2550
0.000000,2551
0.000000,2552
0.000000,2553
0.000000,2554
0.000000,2555
0.000000,2556
0.000000,2557
0.000000,2558
0.000000,2559
0.000000,2560
0.000001,2561
0.000001,2562
0.000000,2563
0.000000,2564
0.000000,2565
0.000000,2566
0.000000,2567
0.000000,2568
0.000000,2569
0.000000,2570
0.000001,2571
0.000001,2572
0.000001,2573
0.000001,2574
0.000001,2575
0.000000,2576
0.000001,2577
0.000001,2578
0.000000,2579
0.000000,2580
0.000001,2581
0.000001,2582
0.000001,2583
0.000000,2584
0.000000,2585
0.000001,2586
0.000001,2587
0.000001,2588
0.000001,2589
0.000000,2590
0.000000,2591
0.000000,2592
0.000000,2593
0.000001,2594
0.000001,2595
0.000001,2596
0.000000,2597
0.000000,2598
0.000000,2599
0.000001,2600
0.000001,2601
0.000001,2602
0.000001,2603
0.000001,2604
0.000001,2605
0.000001,2606
0.000001,2607
0.000001,2608
0.000000,2609
0.000000,2610
0.000001,2611
0.000001,2612
0.000001,2613
0.000000,2614
0.000000,2615
0.000001,2616
0.000001,2617
0.000001,2618
0.000001,2619
0.000001,2620
0.000000,2621
0.000000,2622
0.000000,2623
0.000000,2624
0.000000,2625
0.000000,2626
0.000000,2627
0.000000,2628
0.000001,2629
0.000000,2630
0.000000,2631
0.000000,2632
0.000000,2633
0.000000,2634
0.000000,2635
0.000000,2636
0.000000,2637
0.000000,2638
0.000000,2639
0.000000,2640
0.000000,2641
0.000000,2642
0.000000,2643
0.000000,2644
0.000000,2645
0.000000,2646
0.000000,2647
0.000000,2648
0.000000,2649
0.000000,2650
0.000000,2651
0.000000,2652
0.000000,2653
0.000000,2654
0.000000,2655
0.000001,2656
0.000001,2657
0.000000,2658
0.000001,2659
0.000000,2660
0.000000,2661
0.000000,2662
0.000000,2663
0.000000,2664
0.000000,2665
0.000000,2666
0.000000,2667
0.000000,2668
0.000000,2669
0.000000,2670
0.000000,2671
0.000000,2672
0.000000,2673
0.000001,2674
0.000001,2675
0.000001,2676
0.000001,2677
0.000000,2678
0.000001,2679
0.000001,2680
0.000000,2681
0.000000,2682
0.000001,2683
0.000000,2684
0.000001,2685
0.000001,2686
0.000000,2687
0.000000,2688
0.000001,2689
0.000001,2690
0.000001,2691
0.000000,2692
0.000000,2693
0.000000,2694
0.000000,2695
0.000001,2696
0.000000,2697
0.000001,2698
0.000001,2699
0.000001,2700
0.000001,2701
0.000001,2702
0.000000,2703
0.000000,2704
0.000001,2705
0.000001,2706
0.000000,2707
0.000000,2708
0.000000,2709
0.000000,2710
0.000000,2711
0.000000,2712
0.000000,2713
0.000001,2714
0.000001,2715
0.000001,2716
0.000001,2717
0.000000,2718
0.000001,2719
0.000001,2720
0.000001,2721
0.000001,2722
0.000001,2723
0.000000,2724
0.000000,2725
0.000000,2726
0.000000,2727
0.000001,2728
0.000001,2729
0.000000,2730
0.000001,2731
0.000001,2732
0.000000,2733
0.000001,2734
0.000001,2735
0.000001,2736
0.000001,2737
0.000000,2738
0.000001,2739
0.000001,2740
0.000001,2741
0.000000,2742
0.000000,2743
0.000001,2744
0.000001,2745
0.000001,2746
0.000000,2747
0.000000,2748
0.000001,2749
0.000001,2750
0.000001,2751
0.000000,2752
0.000000,2753
0.000000,2754
0.000000,2755
0.000000,2756
0.000000,2757
0.000001,2758
0.000001,2759
0.000001,2760
0.000000,2761
0.000001,2762
0.000001,2763
0.000001,2764
0.000000,2765
0.000000,2766
0.000001,2767
0.000001,2768
0.000000,2769
0.000000,2770
0.000001,2771
0.000001,2772
0.000001,2773
0.000000,2774
0.000000,2775
0.000000,2776
0.000001,2777
0.000001,2778
0.000001,2779
0.000001,2780
0.000000,2781
0.000001,2782
0.000001,2783
0.000000,2784
0.000000,2785
0.000000,2786
0.000001,2787
0.000001,2788
0.000000,2789
0.000000,2790
0.000001,2791
0.000001,2792
0.000001,2793
0.000001,2794
0.000001,2795
0.000001,2796
0.000000,2797
0.000000,2798
0.000000,2799
0.000000,2800
0.000001,2801
0.000001,2802
0.000001,2803
0.000000,2804
0.000000,2805
0.000001,2806
0.000001,2807
0.000001,2808
0.000000,2809
0.000000,2810
0.000000,2811
0.000000,2812
0.000000,2813
0.000000,2814
0.000000,2815
0.000000,2816
0.000000,2817
0.000000,2818
0.000001,2819
0.000001,2820
0.000001,2821
0.000000,2822
0.000001,2823
0.000001,2824
0.000001,2825
0.000001,2826
0.000000,2827
0.000000,2828
0.000000,2829
0.000000,2830
0.000000,2831
0.000000,2832
0.000000,2833
0.000000,2834
0.000001,2835
0.000001,2836
0.000000,2837
0.000000,2838
0.000001,2839
0.000000,2840
0.000000,2841
0.000000,2842
0.000000,2843
0.000000,2844
0.000000,2845
0.000000,2846
0.000000,2847
0.000000,2848
0.000000,2849
0.000000,2850
0.000000,2851
0.000000,2852
0.000001,2853
0.000001,2854
0.000000,2855
0.000000,2856
0.000000,2857
0.000001,2858
0.000001,2859
0.000001,2860
0.000000,2861
0.000000,2862
0.000000,2863
0.000000,2864
0.000001,2865
0.000001,2866
0.000000,2867
0.000001,2868
0.000001,2869
0.000001,2870
0.000000,2871
0.000000,2872
0.000000,2873
0.000000,2874
0.000001,2875
0.000001,2876
0.000001,2877
0.000000,2878
0.000000,2879
0.000000,2880
0.000001,2881
0.000001,2882
0.000001,2883
0.000001,2884
0.000000,2885
0.000000,2886
0.000001,2887
0.000001,2888
0.000001,2889
0.000000,2890
0.000000,2891
0.000001,2892
0.000001,2893
0.000001,2894
0.000000,2895
0.000000,2896
0.000001,2897
0.000001,2898
0.000001,2899
0.000000,2900
0.000001,2901
0.000001,2902
0.000000,2903
0.000000,2904
0.000000,2905
0.000000,2906
0.000000,2907
0.000000,2908
0.000001,2909
0.000001,2910
0.000001,2911
0.000000,2912
0.000000,2913
0.000001,2914
0.000001,2915
0.000000,2916
0.000000,2917
0.000000,2918
0.000000,2919
0.000000,2920
0.000000,2921
0.000000,2922
0.000001,2923
0.000000,2924
0.000000,2925
0.000000,2926
0.000000,2927
0.000000,2928
0.000001,2929
0.000001,2930
0.000001,2931
0.000001,2932
0.000000,2933
0.000000,2934
0.000001,2935
0.000000,2936
0.000000,2937
0.000000,2938
0.000000,2939
0.000001,2940
0.000001,2941
0.000000,2942
0.000000,2943
0.000000,2944
0.000000,2945
0.000001,2946
0.000001,2947
0.000001,2948
0.000000,2949
0.000000,2950
0.000001,2951
0.000001,2952
0.000001,2953
0.000000,2954
0.000001,2955
0.000001,2956
0.000001,2957
0.000001,2958
0.000000,2959
0.000000,2960
0.000000,2961
0.000000,2962
0.000001,2963
0.000001,2964
0.000001,2965
0.000001,2966
0.000001,2967
0.000001,2968
0.000001,2969
0.000001,2970
0.000001,2971
0.000000,2972
0.000000,2973
0.000000,2974
0.000001,2975
0.000001,2976
0.000001,2977
0.000000,2978
0.000000,2979
0.000000,2980
0.000000,2981
0.000001,2982
0.000001,2983
0.000001,2984
0.000001,2985
0.000000,2986
0.000000,2987
0.000001,2988
0.000001,2989
0.000001,2990
0.000001,2991
0.000001,2992
0.000000,2993
0.000000,2994
0.000001,2995
0.000000,2996
0.000001,2997
0.000000,2998
0.000001,2999
0.000001,3000
0.000001,3001
0.000000,3002
0.000000,3003
0.000000,3004
0.000001,3005
0.000000,3006
0.000001,3007
0.000000,3008
0.000001,3009
0.000000,3010
0.000001,3011
0.000001,3012
0.000001,3013
0.000000,3014
0.000001,3015
0.000001,3016
0.000001,3017
0.000000,3018
0.000000,3019
0.000000,3020
0.000000,3021
0.000000,3022
0.000000,3023
0.000000,3024
0.000000,3025
0.000001,3026
0.000000,3027
0.000000,3028
0.000000,3029
0.000001,3030
0.000001,3031
0.000001,3032
0.000000,3033
0.000000,3034
0.000000,3035
0.000001,3036
0.000000,3037
0.000000,3038
0.000000,3039
0.000000,3040
0.000001,3041
0.000000,3042
0.000000,3043
0.000000,3044
0.000001,3045
0.000001,3046
0.000000,3047
0.000005,3048
0.000001,3049
0.000000,3050
0.000000,3051
0.000000,3052
0.000001,3053
0.000000,3054
0.000000,3055
0.000000,3056
0.000000,3057
0.000000,3058
0.000000,3059
0.000001,3060
0.000001,3061
0.000000,3062
0.000000,3063
0.000000,3064
0.000000,3065
0.000000,3066
0.000000,3067
0.000000,3068
0.000000,3069
0.000001,3070
0.000001,3071
0.000000,3072
0.000001,3073
0.000001,3074
0.000001,3075
0.000001,3076
0.000001,3077
0.000001,3078
0.000000,3079
0.000000,3080
0.000000,3081
0.000001,3082
0.000000,3083
0.000000,3084
0.000000,3085
0.000001,3086
0.000000,3087
0.000000,3088
0.000000,3089
0.000001,3090
0.000001,3091
0.000001,3092
0.000001,3093
0.000001,3094
0.000001,3095
0.000001,3096
0.000001,3097
0.000000,3098
0.000000,3099
0.000001,3100
0.000000,3101
0.000000,3102
0.000001,3103
0.000001,3104
0.000001,3105
0.000000,3106
0.000000,3107
0.000001,3108
0.000000,3109
0.000001,3110
0.000000,3111
0.000000,3112
0.000001,3113
0.000001,3114
0.000001,3115
0.000001,3116
0.000000,3117
0.000001,3118
0.000001,3119
0.000001,3120
0.000001,3121
0.000001,3122
0.000001,3123
0.000001,3124
0.000001,3125
0.000001,3126
0.000001,3127
0.000001,3128
0.000001,3129
0.000001,3130
0.000001,3131
0.000001,3132
0.000001,3133
0.000001,3134
0.000001,3135
0.000000,3136
0.000001,3137
0.000001,3138
0.000001,3139
0.000001,3140
0.000000,3141
0.000000,3142
0.000000,3143
0.000000,3144
0.000000,3145
0.000000,3146
0.000001,3147
0.000001,3148
0.000001,3149
0.000000,3150
0.000001,3151
0.000000,3152
0.000001,3153
0.000001,3154
0.000000,3155
0.000000,3156
0.000001,3157
0.000001,3158
0.000000,3159
0.000000,3160
0.000000,3161
0.000000,3162
0.000000,3163
0.000000,3164
0.000001,3165
0.000001,3166
0.000001,3167
0.000001,3168
0.000001,3169
0.000001,3170
0.000001,3171
0.000001,3172
0.000001,3173
0.000000,3174
0.000000,3175
0.000000,3176
0.000000,3177
0.000001,3178
0.000000,3179
0.000000,3180
0.000001,3181
0.000000,3182
0.000000,3183
0.000000,3184
0.000000,3185
0.000000,3186
0.000001,3187
0.000001,3188
0.000001,3189
0.000001,3190
0.000001,3191
0.000001,3192
0.000001,3193
0.000000,3194
0.000001,3195
0.000001,3196
0.000001,3197
0.000001,3198
0.000000,3199
0.000001,3200
0.000001,3201
0.000001,3202
0.000001,3203
0.000001,3204
0.000001,3205
0.000001,3206
0.000001,3207
0.000001,3208
0.000000,3209
0.000000,3210
0.000000,3211
0.000000,3212
0.000001,3213
0.000001,3214
0.000000,3215
0.000000,3216
0.000001,3217
0.000000,3218
0.000000,3219
0.000000,3220
0.000000,3221
0.000000,3222
0.000000,3223
0.000000,3224
0.000001,3225
0.000001,3226
0.000001,3227
0.000001,3228
0.000001,3229
0.000001,3230
0.000000,3231
0.000000,3232
0.000001,3233
0.000001,3234
0.000001,3235
0.000001,3236
0.000001,3237
0.000001,3238
0.000000,3239
0.000000,3240
0.000000,3241
0.000001,3242
0.000001,3243
0.000001,3244
0.000001,3245
0.000001,3246
0.000000,3247
0.000000,3248
0.000000,3249
0.000001,3250
0.000001,3251
0.000000,3252
0.000000,3253
0.000001,3254
0.000001,3255
0.000001,3256
0.000000,3257
0.000000,3258
0.000001,3259
0.000000,3260
0.000000,3261
0.000001,3262
0.000000,3263
0.000001,3264
0.000000,3265
0.000000,3266
0.000001,3267
0.000000,3268
0.000001,3269
0.000001,3270
0.000000,3271
0.000001,3272
0.000000,3273
0.000000,3274
0.000001,3275
0.000001,3276
0.000001,3277
0.000001,3278
0.000001,3279
0.000001,3280
0.000000,3281
0.000000,3282
0.000001,3283
0.000001,3284
0.000001,3285
0.000001,3286
0.000001,3287
0.000001,3288
0.000000,3289
0.000000,3290
0.000001,3291
0.000001,3292
0.000001,3293
